Index,Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData
8391,Jordan Hamlin,Public,Deceased,Male,Bad,,,,,Red,,Marvel,1992.0,3.0,1992-07-01,
8392,Landa,,Living,Female,,,,,,Black,,Marvel,1992.0,3.0,1992-04-01,
8393,Leopold Brun,Secret,Deceased,Male,Bad,,,,,Brown,,Marvel,1992.0,3.0,1992-10-01,
8394,Maggie Lorca,,Living,Female,,,,,,,,Marvel,1992.0,3.0,1992-12-01,
8395,Nauda,,Living,Male,Bad,,,,,Black,,Marvel,1992.0,3.0,1992-06-01,
8396,Nepthys,,Deceased,Female,Bad,,,,,Black,,Marvel,1992.0,3.0,1992-02-01,
8397,Nicodemus,Secret,Deceased,Male,,,,,,White,,Marvel,1992.0,3.0,1992-05-01,Mutant
8398,Nicodemus,Secret,Living,Male,Bad,,,,,Red,,Marvel,1977.0,2.0,1977-11-01,Sorcerer
8399,Nicodemus,Secret,Deceased,Male,Bad,,,,,,,DC,1992.0,1.0,1992-07-01,
8400,Nightstick,,Living,Male,,,,,Brown,Black,,Marvel,1992.0,3.0,1992-07-01,
8401,Primate,Secret,Living,Male,Good,,,,,,,Marvel,1992.0,3.0,1992-01-01,Void
8402,Primate,,Living,Male,Good,,,,,Black,,Marvel,,1.0,,
8403,Pulse,,Deceased,Male,Bad,,,,,Blond,,Marvel,1992.0,3.0,1992-08-01,Death Squad
8404,Pulse,,Living,,,,,,,,,Marvel,1996.0,,1996-10-01,Kree Cyborg
8405,Roadkill,Secret,Living,,,,,,,,,Marvel,1992.0,3.0,1992-02-01,
8406,Sha-Har-A-Zath,,Living,Female,Bad,,,,Blue,Blue,,Marvel,1992.0,3.0,1992-02-01,
8407,Stiletto,Secret,Deceased,Male,Bad,,,,,,,Marvel,1992.0,3.0,1992-10-01,Assassin
8408,Sumner Beckwith,Secret,Living,Male,Bad,,,,Blue,Black,,Marvel,1992.0,3.0,1992-01-01,
8409,Tremolo,Secret,Living,Female,Bad,,,,,Black,,Marvel,1992.0,3.0,1992-07-01,
8410,Tremolo,Secret,Living,Male,Bad,,,,,,,Marvel,2005.0,1.0,2005-01-01,Great Game
8411,Tyndar,Secret,Living,Male,Bad,,,,,,,Marvel,1992.0,3.0,1992-10-01,
8412,Vague,Secret,Living,Female,Bad,,,,,,,Marvel,1992.0,3.0,1992-07-01,
8413,Violet Pinkerton,Secret,Living,Female,Bad,,,,Blue,Blond,,Marvel,1992.0,3.0,1992-03-01,
8414,Wayne Gifford,Secret,Living,Male,Bad,,,,,Orange,,Marvel,1992.0,3.0,1992-12-01,
8415,Wild One,,Living,Male,Bad,,,,Variable,Black,,Marvel,1992.0,3.0,1992-07-01,
8416,Wild One,Public,Living,Male,Bad,,,,,Brown,,Marvel,1955.0,2.0,1955-04-01,Horse
8417,Wiretap,,Living,Male,,,,,,Red,,Marvel,1992.0,3.0,1992-07-01,
8418,Aberdeen Angus,Secret,Living,Male,Neutral,,,,,,,Marvel,1993.0,3.0,1993-02-01,
8419,Allo,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-04-01,
8420,Andrew Black,Secret,Living,Male,Good,,,,,Red,,Marvel,1993.0,3.0,1993-09-01,
8421,Andrew Prentiss,Secret,Living,Male,Good,,,,Blue,Brown,,Marvel,1993.0,3.0,1993-02-01,
8422,Anky,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-04-01,
8423,Arex,Secret,Living,Male,Good,,,,,,,Marvel,1993.0,3.0,1993-04-01,
8424,Ariel Tremmore,Secret,Living,Female,Bad,,,,Blue,Brown,,Marvel,1993.0,3.0,1993-03-01,
8425,Atrocity,Secret,Living,Male,Bad,,,,Brown,Brown,,Marvel,1993.0,3.0,1993-12-01,
8426,Bloodstain,Secret,Deceased,Male,Bad,,,,,Blond,,Marvel,1993.0,3.0,1993-08-01,
8427,Braxus,Secret,Living,Female,Good,,,,,White,,Marvel,1993.0,3.0,1993-04-01,
8428,Bront,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-04-01,
8429,Cabbage,Secret,Living,Male,,,,,,Bald,,Marvel,1993.0,3.0,1993-02-01,
8430,Carl Blake,Secret,Living,Male,,,,,Brown,Black,,Marvel,1993.0,3.0,1993-09-01,
8431,Daniel Davis,Secret,Living,Male,Bad,,,,,,,Marvel,1993.0,3.0,1993-09-01,
8432,Dementia,Secret,Living,Female,Neutral,,,,,Blue,,Marvel,1993.0,3.0,1993-06-01,Tia
8433,Eric Kleinstock,Secret,Deceased,Male,Bad,,,,,Brown,,Marvel,1993.0,3.0,1993-03-01,
8434,Eris,,Living,Female,Bad,,,,Blue,Blond,,Marvel,1993.0,3.0,1993-06-01,
8435,Eris,Public,Living,Female,Bad,,,,,,,DC,1969.0,17.0,1969-08-01,
8436,Estelle Hawkins,Secret,Living,Female,Bad,,,,,Black,,Marvel,1993.0,3.0,1993-03-01,
8437,Gale Patric,Public,Living,Female,Good,,,,Green,Blond,,Marvel,1993.0,3.0,1993-10-01,
8438,"Gary Wilton, Jr.",Secret,Living,Male,Neutral,,,,Black,Bald,,Marvel,1993.0,3.0,1993-09-01,
8439,Genkotsu,Secret,Living,Male,Bad,,,,,,,Marvel,1993.0,3.0,1993-10-01,
8440,Harriet Homerstone,Public,Living,Female,Good,,,,,Black,,Marvel,1993.0,3.0,1993-10-01,
8441,Jason Maldonado,,Living,Male,Good,,,,,Black,,Marvel,1993.0,3.0,1993-07-01,
8442,Jean DeZoan,,Living,Male,Bad,,,,,Brown,,Marvel,1993.0,3.0,1993-03-01,
8443,Johann Bessler,Secret,Living,Male,Bad,,,,Red,,,Marvel,1993.0,3.0,1993-05-01,
8444,Katherine Ainsley-Jones,,Living,Female,Bad,,,,,Black,,Marvel,1993.0,3.0,1993-09-01,
8445,Ksa,Secret,Living,Male,Bad,,,,,,,Marvel,1993.0,3.0,1993-09-01,
8446,Ksa,Public,Deceased,,Good,,,,,,,Marvel,1954.0,2.0,1954-07-01,Alien
8447,Lachlan Carroll,,Living,Male,Bad,,,,,Brown,,Marvel,1993.0,3.0,1993-03-01,
8448,Lisabeth Borden,Secret,Living,Female,Bad,,,,,Blond,,Marvel,1993.0,3.0,1993-09-01,
8449,Malekyth,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-01-01,
8450,Manitou,Secret,Living,Male,Bad,,,,White,Bald,,Marvel,1993.0,3.0,1993-09-01,
8451,Martin Strong,,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-10-01,
8452,Michelle Balters,Secret,Living,Female,Neutral,,,,Purple,Black,,Marvel,1993.0,3.0,1993-10-01,
8453,Mona St. Croix,Public,Living,Female,Good,,,,Brown,Black,,Marvel,1993.0,3.0,1993-09-01,
8454,Oak,Secret,Living,Male,Neutral,,,,White,Bald,,Marvel,1993.0,3.0,1993-03-01,
8455,Oriole,Secret,Deceased,Male,Bad,,,,,Orange,,Marvel,1993.0,3.0,1993-11-01,
8456,Osamu Moroboshi,Public,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,1993.0,3.0,1993-02-01,
8457,Paranoia,,Living,,Bad,,,,,,,Marvel,1993.0,3.0,1993-12-01,Demon
8458,Peanut,Secret,Living,,,,,,,Bald,,Marvel,1993.0,3.0,1993-01-01,Warpies
8459,Pter,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-04-01,
8460,Pumice,Secret,Living,Male,,,,,,Bald,,Marvel,1993.0,3.0,1993-02-01,
8461,Ranter,Secret,Living,Male,Bad,,,,,,,Marvel,1993.0,3.0,1993-12-01,
8462,Regent,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1993.0,3.0,1993-12-01,
8463,Reginald Tork,,Living,Male,Bad,,,,,Black,,Marvel,1993.0,3.0,1993-11-01,
8464,Sapphire,Secret,Living,Female,Good,,,,,Black,,Marvel,1993.0,3.0,1993-04-01,
8465,Sasha Ryan,Public,Living,Female,,,,,Brown,Brown,,Marvel,1993.0,3.0,1993-03-01,
8466,Seeker II,,Living,Male,,,,,,,,Marvel,1993.0,3.0,1993-06-01,Inhuman
8467,Sig-Rass,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-07-01,
8468,Soul Skinner,Secret,Deceased,Male,Bad,,,,,Brown,,Marvel,1993.0,3.0,1993-02-01,
8469,Sponge,Secret,Living,Female,Neutral,,,,,Black,,Marvel,1993.0,3.0,1993-03-01,
8470,Static,Secret,Living,Male,Good,Mutant,170.0,63.0,Brown,Black,,DC Comics,1993.0,3.0,1993-03-01,Warpies
8471,Static,Secret,Deceased,Male,Good,Mutant,170.0,63.0,Brown,Black,,DC Comics,2000.0,1.0,2000-05-01,Neo
8472,Styro,No Dual,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-04-01,
8473,Syphon,Secret,Living,Male,,,,,,Bald,,Marvel,1993.0,3.0,1993-03-01,Warpies
8474,Syth,,Living,Male,Bad,,,,,,,Marvel,1993.0,3.0,1993-11-01,
8475,Tanager,Secret,Deceased,Female,Bad,,,,,Blond,,Marvel,1993.0,3.0,1993-05-01,
8476,Tania,Public,Living,Female,Good,,,,Black,Black,,Marvel,1993.0,3.0,1993-12-01,
8477,Valtorr,Secret,Living,,Neutral,,,,,,,Marvel,1993.0,3.0,1993-01-01,
8478,Victoria Creed,Secret,Deceased,Female,Neutral,,,,Blue,Brown,,Marvel,1993.0,3.0,1993-08-01,
8479,Willie Tamm,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1993.0,3.0,1993-03-01,
8480,Xena,Secret,Living,Female,Good,,,,,Purple,,Marvel,1993.0,3.0,1993-04-01,
8481,88,Public,Living,Male,Bad,,,,Blue,Blond,,Marvel,1994.0,3.0,1994-03-01,
8482,Abysss,Secret,Living,Male,Bad,,,,White,Bald,,Marvel,1994.0,3.0,1994-01-01,
8483,Albert Wanton,,Living,Male,Bad,,,,,,,Marvel,1994.0,3.0,1994-05-01,
8484,Archer Bryce,No Dual,Living,Male,Neutral,,,,Black,Black,,Marvel,1994.0,3.0,1994-06-01,
8485,Aron Nora,Secret,Deceased,Male,Bad,,,,,,,Marvel,1994.0,3.0,1994-05-01,
8486,Ava Peloso,Secret,Living,Female,,,,,,Brown,,Marvel,1994.0,3.0,1994-05-01,
8487,Barbara Gruber,Secret,Living,Female,Bad,,,,,Auburn,,Marvel,1994.0,3.0,1994-06-01,
8488,Barton Ford,Secret,Living,Male,Bad,,,,,,,Marvel,1994.0,3.0,1994-08-01,
8489,Benita Sanchez,No Dual,Living,Female,,,,,Brown,Black,,Marvel,1994.0,3.0,1994-02-01,
8490,Blowfly,Secret,Living,Male,Bad,,,,Brown,,,Marvel,1994.0,3.0,1994-09-01,
8491,Bogart Jeffries,No Dual,Living,Male,Neutral,,,,,Brown,,Marvel,1994.0,3.0,1994-11-01,
8492,Brassknuckles,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1994.0,3.0,1994-02-01,
8493,Bristle,Secret,Living,Male,,,,,Red,Brown,,Marvel,1994.0,3.0,1994-03-01,
8494,Caitlin Maddox,Public,Living,Female,Good,,,,,Brown,,Marvel,1994.0,3.0,1994-06-01,
8495,Daniel Peyer,,Living,Male,,,,,,Blond,,Marvel,1994.0,3.0,1994-09-01,
8496,David Anthony Rice,Secret,Living,Male,Bad,,,,,,,Marvel,1994.0,3.0,1994-11-01,
8497,David Christopher Bank,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1994.0,3.0,1994-12-01,
8498,Dean Swayvrick,Public,Deceased,Male,Neutral,,,,,Black,,Marvel,1994.0,3.0,1994-01-01,
8499,Efrain Normas,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1994.0,3.0,1994-05-01,
8500,Florence Destine,,Deceased,Female,Good,,,,,Grey,,Marvel,1994.0,3.0,1994-10-01,
8501,Hyrm,,Living,Male,Bad,,,,,Brown,,Marvel,1994.0,3.0,1994-10-01,
8502,Janet Galloway,,Living,Female,,,,,,,,Marvel,1994.0,3.0,1994-09-01,
8503,Javelynn,Secret,Living,Female,Bad,,,,,Blond,,Marvel,1994.0,3.0,1994-01-01,
8504,Jeannette Voleroux,Secret,Living,Female,Bad,,,,,Brown,,Marvel,1994.0,3.0,1994-05-01,
8505,Jose Hidalgo,,Living,Male,Neutral,,,,,,,Marvel,1994.0,3.0,1994-08-01,
8506,Kalum Lo,Secret,Living,Male,Bad,,,,Brown,Black,,Marvel,1994.0,3.0,1994-01-01,
8507,Karima,Secret,Living,Female,Neutral,,,,Black,Black,,Marvel,1994.0,3.0,1994-12-01,
8508,KhL\u0398G,,Living,Agender,Bad,,,,Variable,Variable,,Marvel,1994.0,3.0,1994-11-01,
8509,Latisha Arnold,Public,Living,Male,Bad,,,,Brown,Black,,Marvel,1994.0,3.0,1994-02-01,
8510,Macauley Sharpe,Public,Living,Male,Bad,,,,,,,Marvel,1994.0,3.0,1994-05-01,
8511,Mack Mendelson,,Living,,Good,,,,,,,Marvel,1994.0,3.0,1994-03-01,
8512,Marta DuBois,No Dual,Living,Female,Neutral,,,,,Black,,Marvel,1994.0,3.0,1994-03-01,
8513,Matthew Beacher,Secret,Deceased,Male,Bad,,,,,Blond,,Marvel,1994.0,3.0,1994-08-01,
8514,Nabisco Niceiza,,Living,Male,Bad,,,,,Black,,Marvel,1994.0,3.0,1994-11-01,
8515,Nuwa,Secret,Living,Female,,,,,,Black,,Marvel,1994.0,3.0,1994-10-01,
8516,Paul Conklin,,Deceased,Male,Good,,,,,Brown,,Marvel,1994.0,3.0,1994-10-01,
8517,Pelops,Secret,Deceased,Male,Good,,,,Yellow,White,,Marvel,1994.0,3.0,1994-03-01,
8518,Ross Jonas,,Living,Male,Bad,,,,,Brown,,Marvel,1994.0,3.0,1994-07-01,
8519,Rosten,Public,Living,Female,Bad,,,,,Brown,,Marvel,1994.0,3.0,1994-01-01,
8520,Schizo,Secret,Living,Female,Bad,,,,Red,Green,,Marvel,1994.0,3.0,1994-03-01,
8521,Shinar,Secret,Living,Male,Bad,,,,Green,Bald,,Marvel,1994.0,3.0,1994-09-01,
8522,Shrill,,Living,Female,,,,,,Brown,,Marvel,1994.0,3.0,1994-11-01,
8523,Thomas Fink,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1994.0,3.0,1994-05-01,
8524,Tommie Boyd,,Living,Male,Good,,,,,,,Marvel,1994.0,3.0,1994-10-01,
8525,Trenton Sanders,Public,Living,Male,Bad,,,,,Black,,Marvel,1994.0,3.0,1994-01-01,
8526,Volkvhy,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1994.0,3.0,1994-11-01,
8527,William Amos,Public,Living,Male,Good,,,,,Brown,,Marvel,1994.0,3.0,1994-06-01,
8528,Zalkor,,Living,Male,Bad,,,,,Bald,,Marvel,1994.0,3.0,1994-08-01,
8529,Broker,,Deceased,Male,Bad,,,,,,,Marvel,1995.0,3.0,1995-09-01,
8530,Comus,,Living,Male,Good,,,,,,,Marvel,1995.0,3.0,1995-09-01,
8531,Conrad Eisenstadt,,Living,Male,Bad,,,,,Grey,,Marvel,1995.0,3.0,1995-12-01,
8532,Daniel Brantson,Secret,Living,Male,Bad,,,,,Black,,Marvel,1995.0,3.0,1995-06-01,
8533,DuPrey,Secret,Deceased,Male,Bad,,,,,Blond,,Marvel,1995.0,3.0,1995-04-01,
8534,Elias Flynn,Secret,Deceased,Male,Bad,,,,Hazel,White,,Marvel,1995.0,3.0,1995-01-01,
8535,Fred Mercury,Secret,Living,Male,Bad,,,,White,Black,,Marvel,1995.0,3.0,1995-06-01,
8536,Gavel,Secret,Living,Male,,,,,,,,Marvel,1995.0,3.0,1995-09-01,
8537,Harkort,,Living,,Good,,,,,,,Marvel,1995.0,3.0,1995-02-01,
8538,Hokk Algol,Public,Living,Male,Bad,,,,Green,Black,,Marvel,1995.0,3.0,1995-07-01,
8539,Kerth,Secret,Deceased,Male,,,,,,Black,,Marvel,1995.0,3.0,1995-09-01,
8540,Kyi,Secret,Living,Male,Bad,,,,,Black,,Marvel,1995.0,3.0,1995-10-01,
8541,Laslo Magzel,Secret,Deceased,Male,Bad,,,,Brown,Black,,Marvel,1995.0,3.0,1995-03-01,
8542,Melanie Kraus,Secret,Living,Female,Bad,,,,,Blond,,Marvel,1995.0,3.0,1995-04-01,
8543,Monica Warren,Public,Deceased,Female,Neutral,,,,,,,Marvel,1995.0,3.0,1995-06-01,
8544,Muraitak,Public,Living,Male,,,,,,,,Marvel,1995.0,3.0,1995-03-01,
8545,Orlando Briggs,Secret,Deceased,Male,Bad,,,,,Brown,,Marvel,1995.0,3.0,1995-05-01,
8546,Pascal Guacana,,Living,Male,Bad,,,,,,,Marvel,1995.0,3.0,1995-06-01,
8547,Rick Barron,Public,Living,Male,,,,,,Red,,Marvel,1995.0,3.0,1995-08-01,
8548,Shockett,Public,Deceased,Male,,,,,,White,,Marvel,1995.0,3.0,1995-04-01,
8549,Singer,Secret,Living,Female,Neutral,,,,,,,Marvel,1995.0,3.0,1995-01-01,
8550,Skye,Public,Deceased,Female,Good,,,,Blue,Blond,,Marvel,1995.0,3.0,1995-09-01,
8551,Slorioth,Secret,Living,Male,Bad,,,,Orange,Bald,,Marvel,1995.0,3.0,1995-02-01,
8552,Stephanie Briggs,Public,Living,Female,,,,,,Brown,,Marvel,1995.0,3.0,1995-12-01,
8553,Threadgold,,Living,Male,Bad,,,,,Grey,,Marvel,1995.0,3.0,1995-02-01,
8554,Toni Moore,Public,Living,Female,,,,,Blue,Blond,,Marvel,1995.0,3.0,1995-08-01,
8555,Warren Curzon,,Living,Male,Good,,,,,Blond,,Marvel,1995.0,3.0,1995-11-01,
8556,Wilfred Maxwell,No Dual,Living,Male,Good,,,,,Brown,,Marvel,1995.0,3.0,1995-01-01,
8557,Willie Walkaway,Secret,Living,Male,Good,,,,Brown,Black,,Marvel,1995.0,3.0,1995-03-01,
8558,Abraham Wilson,No Dual,Deceased,Male,Good,,,,,Grey,,Marvel,1996.0,3.0,1996-11-01,Heroes Reborn
8559,Adam Fisher,Secret,Living,Male,Bad,,,,,,,Marvel,1996.0,3.0,1996-11-01,
8560,Afterlife,Secret,Living,Male,Good,,,,,,,Marvel,1996.0,3.0,1996-05-01,
8561,Ahmbra,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1996.0,3.0,1996-11-01,
8562,Akatora,,Living,Male,Bad,,,,,Black,,Marvel,1996.0,3.0,1996-11-01,
8563,Bheton,Secret,Living,Male,Good,,,,,Grey,,Marvel,1996.0,3.0,1996-11-01,
8564,Dandre,Secret,Living,Male,Good,,,,,Brown,,Marvel,1996.0,3.0,1996-11-01,
8565,Daniel Edge,,Deceased,Male,,,,,Black,Brown,,Marvel,1996.0,3.0,1996-08-01,
8566,Dante Kale,,Living,Male,Good,,,,,,,Marvel,1996.0,3.0,1996-09-01,
8567,Earl,Public,Living,Male,,,,,,,,Marvel,1996.0,3.0,1996-01-01,
8568,Effex,Secret,Deceased,Male,Bad,,,,,,,Marvel,1996.0,3.0,1996-11-01,
8569,Gordon Savinski,Public,Living,Male,Bad,,,,,Black,,Marvel,1996.0,3.0,1996-08-01,
8570,Gracie Gamble,Secret,Living,Female,Good,,,,,Grey,,Marvel,1996.0,3.0,1996-10-01,
8571,Greg Herndon,,Living,Male,Bad,,,,,Red,,Marvel,1996.0,3.0,1996-01-01,
8572,Jack Cole,Public,Living,Male,Bad,,,,Black,Blond,,Marvel,1996.0,3.0,1996-10-01,
8573,John Gideon,,Deceased,Male,Bad,,,,,Blond,,Marvel,1996.0,3.0,1996-09-01,
8574,John Quartermaster,,Living,Male,Bad,,,,,Brown,,Marvel,1996.0,3.0,1996-08-01,
8575,Kimora,,Living,Male,Bad,,,,Brown,Black,,Marvel,1996.0,3.0,1996-02-01,
8576,Lee Franks,,Living,Male,Bad,,,,,Bald,,Marvel,1996.0,3.0,1996-04-01,
8577,Magdelena Kale,Public,Living,Female,Good,,,,,Black,,Marvel,1996.0,3.0,1996-10-01,
8578,Oscar Stamp,,Deceased,Male,Bad,,,,Black,Black,,Marvel,1996.0,3.0,1996-07-01,
8579,Oswald Boeglin,Secret,Deceased,Male,Bad,,,,,Red,,Marvel,1996.0,3.0,1996-02-01,
8580,Robyn Hanover,Public,Living,Female,,,,,,Auburn,,Marvel,1996.0,3.0,1996-09-01,
8581,Scarlet Spider,Secret,Deceased,Male,Good,Human,178.0,74.0,Blue,Blond,,Marvel Comics,1996.0,3.0,1996-12-01,Asian
8582,Scarlet Spider,Secret,Living,Male,Good,Human,178.0,74.0,Blue,Blond,,Marvel Comics,2007.0,1.0,2007-05-01,Criminal
8583,Shirohana,Secret,Living,Female,,,,,,Black,,Marvel,1996.0,3.0,1996-11-01,
8584,Victor Ludwig,Secret,Living,Male,Bad,,,,Red,Blond,,Marvel,1996.0,3.0,1996-11-01,
8585,Watts,Secret,Living,Female,Neutral,,,,Black,Black,,Marvel,1996.0,3.0,1996-10-01,
8586,Zenna,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1996.0,3.0,1996-11-01,
8587,Zey-Rogg,Public,Living,Male,Bad,,,,,White,,Marvel,1996.0,3.0,1996-01-01,
8588,American Samurai,Secret,Deceased,Male,Bad,,,,White,White,,Marvel,1997.0,3.0,1997-10-01,
8589,Andreas Kapelos,,Living,Male,Bad,,,,,,,Marvel,1997.0,3.0,1997-06-01,
8590,Beatrice de la Salle,,Living,Female,,,,,,,,Marvel,1997.0,3.0,1997-09-01,
8591,Beryllium,,Living,,Bad,,,,,Bald,,Marvel,1997.0,3.0,1997-10-01,Element
8592,Blerun,No Dual,Living,Male,Good,,,,,Red,,Marvel,1997.0,3.0,1997-07-01,
8593,Cadmium,,Living,,Bad,,,,,Bald,,Marvel,1997.0,3.0,1997-09-01,Element
8594,Cerebrus II,,Deceased,Male,,,,,,,,Marvel,1997.0,3.0,1997-10-01,
8595,Chinook,Secret,Deceased,Male,Bad,,,,,Blond,,Marvel,1997.0,3.0,1997-07-01,
8596,Cole Chase,Secret,Deceased,Male,Neutral,,,,Blue,Black,,Marvel,1997.0,3.0,1997-03-01,
8597,Corrosion,Secret,Living,Male,Bad,,,,,Black,,Marvel,1997.0,3.0,1997-01-01,
8598,Deng Ling-Xiao,,Deceased,Male,Bad,,,,,Black,,Marvel,1997.0,3.0,1997-11-01,
8599,Dimitri Fortunov,Public,Living,Male,Good,,,,Brown,Red,,Marvel,1997.0,3.0,1997-02-01,
8600,Dismember,Secret,Living,Male,Bad,,,,Yellow,Bald,,Marvel,1997.0,3.0,1997-01-01,
8601,Doctor Ogada,Secret,Living,Male,,,,,,Bald,,Marvel,1997.0,3.0,1997-08-01,
8602,Doombringer,Secret,Living,,Bad,,,,,Bald,,Marvel,1997.0,3.0,1997-11-01,
8603,Dreldan,Public,Living,Male,,,,,,Blond,,Marvel,1997.0,3.0,1997-07-01,
8604,Dunleavy,Public,Living,Male,,,,,,White,,Marvel,1997.0,3.0,1997-06-01,
8605,Edmond Atkinson,,Living,Male,Good,,,,Brown,Black,,Marvel,1997.0,3.0,1997-09-01,
8606,El Uno,Secret,Deceased,Male,Bad,,,,,Bald,,Marvel,1997.0,3.0,1997-01-01,
8607,Ferris,,Living,Male,Neutral,,,,,,,Marvel,1997.0,3.0,1997-12-01,
8608,Gummi,Public,Living,Female,Good,,,,Green,Black,,Marvel,1997.0,3.0,1997-07-01,
8609,Haus,No Dual,Living,Male,Good,,,,Blue,Brown,,Marvel,1997.0,3.0,1997-07-01,
8610,Holdsworth,Public,Living,Male,,,,,,Brown,,Marvel,1997.0,3.0,1997-06-01,
8611,Iron,,Living,,Bad,,,,,Bald,,Marvel,1997.0,3.0,1997-09-01,Element
8612,Iron,Secret,Living,Male,Good,,,,Photocellular,,,DC,1962.0,161.0,1962-04-01,
8613,Jonas Mueller,,Living,Male,Bad,,,,,Grey,,Marvel,1997.0,3.0,1997-12-01,
8614,Judith Jacobs,Secret,Deceased,Female,Neutral,,,,,,,Marvel,1997.0,3.0,1997-02-01,
8615,Justine Chase,Secret,Deceased,Female,Neutral,,,,,Red,,Marvel,1997.0,3.0,1997-03-01,
8616,Kostya Yesenofsky,,Living,Male,Bad,,,,,,,Marvel,1997.0,3.0,1997-06-01,
8617,Nathan Garrett,,Deceased,Male,Bad,,,,,,,Marvel,1997.0,3.0,1997-06-01,Heroes Reborn
8618,Pastor Kale,,Living,Male,Neutral,,,,,,,Marvel,1997.0,3.0,1997-07-01,
8619,Rigby Fallon,,Living,,,,,,,,,Marvel,1997.0,3.0,1997-12-01,
8620,Robin Vega,Public,Living,Female,Good,,,,,Blond,,Marvel,1997.0,3.0,1997-08-01,
8621,Sabu,Public,Deceased,Male,Good,,,,Brown,Brown,,Marvel,1997.0,3.0,1997-07-01,
8622,Sergei Yesenofsky,,Living,Male,Bad,,,,,,,Marvel,1997.0,3.0,1997-06-01,
8623,Sybil,Secret,Living,Female,Bad,,,,,Bald,,Marvel,1997.0,3.0,1997-09-01,
8624,Vessila,Public,Living,Female,Good,,,,Blue,Blond,,Marvel,1997.0,3.0,1997-07-01,
8625,Vivian Raintree,No Dual,Living,Female,,,,,Brown,Blond,,Marvel,1997.0,3.0,1997-06-01,
8626,Addison Falk,Secret,Deceased,Male,Bad,,,,Green,Red,,Marvel,1998.0,3.0,1998-10-01,
8627,Basil Kilgrew,,Deceased,Male,,,,,,,,Marvel,1998.0,3.0,1998-08-01,
8628,Benedicto de Vica Severtes,Secret,Living,Male,,,,,,,,Marvel,1998.0,3.0,1998-09-01,
8629,Cristal Lemieux,Secret,Deceased,Female,Bad,,,,,Black,,Marvel,1998.0,3.0,1998-10-01,
8630,Daniel Dash,Secret,Deceased,Male,Bad,,,,,,,Marvel,1998.0,3.0,1998-10-01,
8631,Dargil,Secret,Living,Male,Bad,,,,,,,Marvel,1998.0,3.0,1998-09-01,
8632,Dexam,Public,Living,Male,Bad,,,,,Bald,,Marvel,1998.0,3.0,1998-05-01,
8633,Exalt,Secret,Living,Male,Bad,,,,Blue,,,Marvel,1998.0,3.0,1998-01-01,
8634,Gwyneth,Public,Deceased,Female,,,,,Blue,Black,,Marvel,1998.0,3.0,1998-11-01,
8635,Harpagus,Public,Deceased,Male,,,,,Black,Black,,Marvel,1998.0,3.0,1998-03-01,
8636,Hazram Chaliz,Public,Living,Male,,,,,Black,Black,,Marvel,1998.0,3.0,1998-05-01,
8637,Helliana,Public,Deceased,Female,,,,,Blue,Red,,Marvel,1998.0,3.0,1998-03-01,
8638,Isobel Aguirre,Public,Living,Female,,,,,,,,Marvel,1998.0,3.0,1998-03-01,
8639,Lee Broder,Secret,Deceased,Male,Bad,,,,Blue,Blond,,Marvel,1998.0,3.0,1998-10-01,
8640,Malik Shippinsky,Secret,Living,Male,Good,,,,,Brown,,Marvel,1998.0,3.0,1998-07-01,
8641,Marcus Arlington III,Public,Living,Male,Good,,,,Black,Brown,,Marvel,1998.0,3.0,1998-01-01,
8642,Mary Purcell,Public,Living,Female,Neutral,,,,,,,Marvel,1998.0,3.0,1998-11-01,
8643,Saboteur,Secret,Deceased,Female,Bad,,,,,White,,Marvel,1998.0,3.0,1998-08-01,
8644,Saboteur,Secret,Living,Female,Bad,,,,,White,,Marvel,2008.0,3.0,2008-03-01,Fourth
8645,Saint Cyrus Leviticus,Secret,Living,Male,Bad,,,,Yellow,White,,Marvel,1998.0,3.0,1998-11-01,
8646,Smokescreen,,Living,Female,Bad,,,,,,,Marvel,1998.0,3.0,1998-02-01,
8647,Spikey,,Living,Male,Bad,,,,,,,Marvel,1998.0,3.0,1998-07-01,
